Input Raw,Input Raw,Input Raw,Input Raw,Input Raw,Input Calculated,Input Calculated,Input Calculated,Input Calculated,Input Calculated,y
Input 1,Input 2,Input 3,Input 4,Input 5,Input 1,Input 2,Input 3,Input 4,Input 5,
190.39392085277484,589276.3923439714,10183.667410878454,0.286821279395009,3744.8931933965664,5624.264940015107,0.4637385305173527,0.28721077848047344,29.66510334238904,0.3172639638410225,1908.4972639879184
190.3939208527748,591130.4020633299,10306.572617345742,0.3065355469879257,3906.912258697305,5475.898804273312,0.426594405356465,0.2873989437549166,29.722737466935147,0.2946716863368552,2238.1233672303933
190.39392085277484,591645.9796536299,10291.105024623363,0.3607590938726119,3658.3827936580215,5049.426582464156,0.3425445097631547,0.2874460139663195,29.738299329606928,0.24247570855972958,2184.7741057476
190.39392085277484,590962.3511135578,10336.957572219351,0.4564610428571009,4117.79117604691,4291.402047765678,0.23938580518641542,0.2873518851044155,29.715816218461573,0.176314089762249,2998.877316713333
190.39392085277484,591167.124112447,10260.169839178601,0.583378472114757,4183.575561223156,3289.82591172788,0.1511309557787657,0.2873989437549167,29.723428067029648,0.11715258800512396,2961.5312814710746
195.15376887409423,591718.0666079123,10265.325703419396,0.618159151340817,3973.414562561932,3091.7520593831787,0.13269138570991001,0.30199796842336446,31.2459796211268,0.10436774472873982,3715.728720029432
195.15376887409423,591519.164563053,10321.428842766842,0.6062035593420516,3665.6282875223833,3188.0957189385977,0.13881727510074088,0.3019485152825094,31.23797499723639,0.10863504723087677,3382.330760359764
190.39392085277484,589588.3608298997,10183.667410878454,0.6817563521507483,3960.453150743044,2510.333912632825,0.10293561463305165,0.28721077848047344,29.673018992498964,0.08324713725435187,4836.707375943661
295.11057732180103,590521.0739208593,10199.073866870705,0.30186471174411506,3874.596580255482,8541.113214380788,0.4349188981220606,0.6902498733215007,71.35905144437801,0.2997440745417792,3322.0
295.1105773218009,592297.5587969025,10183.667410878454,0.3828053855006606,3774.1388518128356,7560.323978530511,0.3148075430318694,0.690702162521143,71.49282951787733,0.22497022892164992,4512.0
299.8704253431204,591190.9571347329,10204.209352201457,0.47526597607110055,4140.215641170659,6526.3729627485,0.22369123705537722,0.7129290048520405,73.73439194824451,0.1660077639166475,5503.0
299.8704253431204,582291.9593917001,10224.078789493049,0.611807924776505,4347.730764785626,4798.350811870147,0.13485774775249387,0.7108321559731164,73.05721509480563,0.10569670412391799,9227.0
290.35072930048165,590592.9021744265,10290.371383861828,0.5686201188581159,4352.1841144374175,5192.706867447921,0.15949543992001697,0.6681633138994025,69.07972069529814,0.1228857840997564,6493.0
299.8704253431204,587429.714202881,10290.371383861828,0.7090443936990654,4671.977865829824,3609.205393119391,0.09149621677506982,0.7119959281358338,73.44550431883881,0.07494093005504006,10719.0
299.8704253431204,587774.2311192884,10209.344837532208,0.8069048087749247,5667.393564936888,2395.8550857394916,0.056331628491119244,0.7121124625156272,73.47363546422767,0.04869706898697611,12621.0
380.78784170554974,593816.3751736282,10270.481567660188,0.17196139629165003,3657.2567365086034,13101.063445232448,0.8438304856290895,1.150537641986862,119.21663405722602,0.5406005094495969,3492.0
380.78784170554974,590519.2535808858,10270.481567660188,0.2570687997858304,3929.687502247991,11727.941280462675,0.5314997495271345,1.1492193520441218,118.80799408012989,0.35823514735724166,5937.0
380.78784170554974,589680.1594851745,10260.169839178601,0.33557997174507104,3825.8993685885825,10482.51117932738,0.37790272859763113,1.1490312098839093,118.71143267313768,0.2645074347308825,6455.0
380.7878417055497,587347.4473754566,10188.802896209205,0.4032057668472731,4356.867193718973,9400.221394629214,0.29027184315192983,1.1480911917534227,118.42241662572825,0.2091242083868783,9082.0
380.7878417055497,587369.7033979826,10301.416753104948,0.4761172168263545,4732.297511132994,8252.17504061893,0.2222890986168122,1.1480911917534227,118.42515909154947,0.16496712761846735,10850.0
380.7878417055497,585620.4415981967,10204.209352201457,0.5938923221284829,5293.286937589701,6389.015846775135,0.14465733797634706,1.1473400075473048,118.20573900994196,0.11256653135731713,16946.0
385.547689726869,582649.8149169815,10280.793296141777,0.6251454443903698,5952.763230639708,5958.76756152671,0.12820275131466305,1.1750490741596407,120.80565062942786,0.10105364888155911,15756.0
190.39392085277487,475929.9727955033,10306.572617345742,0.33157295628069555,3239.271911144112,4841.856916492845,0.3457202231057398,0.27602879406493064,26.249574443172975,0.23887170461671453,1243.7946030070534
195.15376887409425,478117.1,10291.105024623363,0.3849422259180164,3242.9576028610604,4574.9286521289205,0.28108222043227726,0.29023560152968053,27.6465455239714,0.19882473705444373,1641.3999999999262
190.39392085277484,478417.4444774787,10322.04021006812,0.43403266187359635,3381.807705500322,4108.01425767927,0.23416625198370528,0.27625042382361015,26.321835471983785,0.16904406241209152,1954.8874762323364
190.39392085277487,477939.411013254,10311.07635646517,0.5157713978172033,3444.323811692267,3513.3238293876534,0.17414265128116177,0.276206076522831,26.307852097324062,0.12990540772495854,3074.555258665335
195.1537688740942,478733.77415996324,10209.344837532208,0.5691220303818081,3432.3341290227095,3206.5202502891466,0.14360124032653832,0.2902822051346841,27.664726874995935,0.1094614436252374,3866.8155097044023
190.39392085277487,477928.59170585853,10275.637431900983,0.6780741298565222,3537.2953952422226,2335.735282412069,0.09427704288630807,0.276206076522831,26.307576165918203,0.07528971366904053,4586.530849337933
285.59088127916226,477045.1280521228,10270.481567660188,0.35939018416587015,3380.785513591404,6966.995115897248,0.3098142715604028,0.6212641813913048,59.13292771571715,0.21673940210893033,4478.0
285.5908812791622,476586.15385492647,10234.390517974636,0.46603437852841756,3443.867088253532,5804.871013310848,0.2080464784691741,0.621164472017571,59.10278756287182,0.15211390882607828,6037.0
285.59088127916226,474834.16746624495,10331.781329068514,0.5578678500684302,3750.5661705676116,4799.744265721932,0.14904456140994898,0.6207658744681839,58.98619401764097,0.1130450754058179,8410.0
285.5908812791623,475563.55,10260.169839178601,0.5878329772462809,3735.300405316172,4477.209790946742,0.13358688236440516,0.62096512526917,59.036408229433896,0.10257793833637265,8983.0
285.5908812791623,474382.5204670432,10188.802896209205,0.6837180704575961,3746.0210979551675,3432.315475511304,0.09176548043483464,0.6206662850287313,58.95679955228737,0.07344767408259212,10071.0
290.35072930048165,474503.84075442964,10255.013974937812,0.7017958838891274,3820.1193496606475,3290.3593261621536,0.08501929173175723,0.6415275684977524,60.94477400403385,0.06862928380636132,12601.0
285.5908812791623,473330.4351050819,10219.61580819371,0.7410534099912712,4418.33267061613,2807.632703644161,0.07121329821139574,0.6204671780334515,58.88824532231338,0.058612964451731205,12944.0
380.78784170554974,477478.92872947786,10193.938381539954,0.2417717330051888,3425.4971023270396,10998.770495688463,0.5153785915227908,1.1046469596000021,105.17662934211968,0.3407574059838869,4944.0
380.78784170554974,473489.3898790081,10265.325703419396,0.29965516464603814,3448.3296439543833,10126.00529196119,0.39393746795741946,1.103052760948358,104.70661583243412,0.2681221337459965,6883.0
380.7878417055497,474891.22216190596,10275.637431900983,0.375966415029973,3974.327266168756,9032.996758701114,0.2899190431420225,1.103583776832327,104.86982853935831,0.2042256830635981,8145.0
380.78784170554974,472070.33625907346,10270.481567660188,0.48850413709675355,3973.967069866024,7387.053488776978,0.19096497893763953,1.1025221282388018,104.54057286597215,0.14082043291988888,11954.0
380.7878417055497,472169.97354601824,10270.481567660188,0.5409054654647502,4293.420795031743,6630.853903289267,0.15809345640197964,1.1025221282388016,104.5503876534353,0.11905536610690833,13459.0
380.7878417055497,471203.9178133839,10280.793296141777,0.5739852743062592,4371.163942434656,6148.201656574329,0.13997640114696033,1.102168585791743,104.4388394304192,0.10682515494329715,14149.0
380.78784170554974,474432.9632259907,10305.900113314337,0.5881106621922764,4827.707073412093,5960.068488543267,0.13329320070679745,1.1034067289399667,104.81647092277824,0.10235196811941454,15587.0
371.26814566291097,472901.0842740537,10280.793296141777,0.6198630885725229,5723.197532202986,5356.245761792552,0.11809547839694322,1.0484213461812055,99.47263980062654,0.09187863293835605,16572.0
190.39392085277484,589529.334381223,14647.54538226312,0.3242694959923389,3770.6753764471987,5329.965532961903,0.39564729242235674,0.28721077848047344,29.671642054262655,0.27550917649079865,1747.9993402959692
