ANN,fit_time,score_time,test_R2,train_R2,test_RMSE,train_RMSE,test_MAE,train_MAE,test_MAPE,train_MAPE,test_Bias%,train_Bias%,test_WAPE%,train_WAPE%,test_Pearson-R,train_Pearson-R
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",1.7433042526245117,0.019680897394816082,0.8328344838152385,0.9999991300599046,-2352.1866597529315,-5.314439648163869,-1739.8600032683323,-3.518740258894839,-0.22340293016200916,-0.0007000457080982166,-0.01355043987303691,-2.9026042899782834e-06,-0.1841144207672242,-0.0003720115272027717,0.8400513138245903,0.9999991310085092
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",1.6815927028656006,0.015336831410725912,0.8328344838152385,0.9999991300599046,-2352.1866597529315,-5.314439648163869,-1739.8600032683323,-3.518740258894839,-0.22340293016200916,-0.0007000457080982166,-0.01355043987303691,-2.9026042899782834e-06,-0.1841144207672242,-0.0003720115272027717,0.8400513138245903,0.9999991310085092
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",1.8581786155700684,0.01768342653910319,0.8328344838152385,0.9999991300599046,-2352.1866597529315,-5.314439648163869,-1739.8600032683323,-3.518740258894839,-0.22340293016200916,-0.0007000457080982166,-0.01355043987303691,-2.9026042899782834e-06,-0.1841144207672242,-0.0003720115272027717,0.8400513138245903,0.9999991310085092
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",6.084338347117106,0.016841888427734375,0.834122227044118,0.9999944879973824,-2285.8108653767285,-13.354320421738421,-1600.295023584423,-9.087644616682157,-0.20221950559767884,-0.001723269020036901,0.007906516265419463,2.192248167115545e-05,-0.1682019014270415,-0.0009580776725191527,0.8495193178780611,0.9999944962725809
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",5.602471272150676,0.01467148462931315,0.834122227044118,0.9999944879973824,-2285.8108653767285,-13.354320421738421,-1600.295023584423,-9.087644616682157,-0.20221950559767884,-0.001723269020036901,0.007906516265419463,2.192248167115545e-05,-0.1682019014270415,-0.0009580776725191527,0.8495193178780611,0.9999944962725809
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",6.246771653493245,0.015003045399983725,0.834122227044118,0.9999944879973824,-2285.8108653767285,-13.354320421738421,-1600.295023584423,-9.087644616682157,-0.20221950559767884,-0.001723269020036901,0.007906516265419463,2.192248167115545e-05,-0.1682019014270415,-0.0009580776725191527,0.8495193178780611,0.9999944962725809
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",5.964061260223389,0.013999462127685547,0.8381750882240772,0.9997964432080014,-2246.2250223440146,-82.20106081950202,-1505.3974624568916,-49.10216731834938,-0.17046789048456465,-0.007468945591515517,-0.005436370376754675,-3.2219825587115224e-05,-0.1581639788667769,-0.005189475611527809,0.8525409902749349,0.9997969404883124
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",4.426013867060344,0.007336537043253581,0.8381750882240772,0.9997964432080014,-2246.2250223440146,-82.20106081950202,-1505.3974624568916,-49.10216731834938,-0.17046789048456465,-0.007468945591515517,-0.005436370376754675,-3.2219825587115224e-05,-0.1581639788667769,-0.005189475611527809,0.8525409902749349,0.9997969404883124
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",5.942132870356242,0.013177792231241861,0.8381750882240772,0.9997964432080014,-2246.2250223440146,-82.20106081950202,-1505.3974624568916,-49.10216731834938,-0.17046789048456465,-0.007468945591515517,-0.005436370376754675,-3.2219825587115224e-05,-0.1581639788667769,-0.005189475611527809,0.8525409902749349,0.9997969404883124
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",0.7350680828094482,0.013014952341715494,0.8387575763253258,0.9999992987576963,-2246.8468911223094,-4.831467589251699,-1544.7097772077286,-3.3135940101462737,-0.20347026039193616,-0.0006828728753847987,-0.024546824899644062,-1.605954110159473e-05,-0.16232552277897816,-0.0003501324089451223,0.8466618139169575,0.9999993023846526
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",0.7463939984639486,0.011333624521891275,0.8387575763253258,0.9999992987576963,-2246.8468911223094,-4.831467589251699,-1544.7097772077286,-3.3135940101462737,-0.20347026039193616,-0.0006828728753847987,-0.024546824899644062,-1.605954110159473e-05,-0.16232552277897816,-0.0003501324089451223,0.8466618139169575,0.9999993023846526
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",0.7633971373240153,0.011666615804036459,0.8387575763253258,0.9999992987576963,-2246.8468911223094,-4.831467589251699,-1544.7097772077286,-3.3135940101462737,-0.20347026039193616,-0.0006828728753847987,-0.024546824899644062,-1.605954110159473e-05,-0.16232552277897816,-0.0003501324089451223,0.8466618139169575,0.9999993023846526
"(('regressor activation', 'relu'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",0.6875628630320231,0.01266805330912272,0.8391708658183273,0.9999940251595277,-2270.32983475176,-12.670764463655141,-1623.6316762196648,-4.689485796637737,-0.2197137456019188,-0.0009298344013302148,-0.009018844700726779,1.161988539863435e-05,-0.17102635080888862,-0.0004984787128229209,0.8631117581030697,0.9999940272925633
"(('regressor activation', 'relu'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",0.6055079301198324,0.01133418083190918,0.8391708658183273,0.9999940251595277,-2270.32983475176,-12.670764463655141,-1623.6316762196648,-4.689485796637737,-0.2197137456019188,-0.0009298344013302148,-0.009018844700726779,1.161988539863435e-05,-0.17102635080888862,-0.0004984787128229209,0.8631117581030697,0.9999940272925633
"(('regressor activation', 'relu'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",0.7013555367787679,0.020333051681518555,0.8391708658183273,0.9999940251595277,-2270.32983475176,-12.670764463655141,-1623.6316762196648,-4.689485796637737,-0.2197137456019188,-0.0009298344013302148,-0.009018844700726779,1.161988539863435e-05,-0.17102635080888862,-0.0004984787128229209,0.8631117581030697,0.9999940272925633
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",18.831316312154133,0.008669773737589518,0.8395540907413809,0.9998796056458398,-2231.1439200819173,-62.23280128989446,-1584.7760024396903,-39.04887477653187,-0.19992642291936602,-0.006516692465744856,0.005296491578403668,5.0536262035609235e-06,-0.16657023707372687,-0.004137652774971641,0.8497633459262759,0.9998797546091954
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",19.807687600453693,0.01284170150756836,0.8395540907413809,0.9998796056458398,-2231.1439200819173,-62.23280128989446,-1584.7760024396903,-39.04887477653187,-0.19992642291936602,-0.006516692465744856,0.005296491578403668,5.0536262035609235e-06,-0.16657023707372687,-0.004137652774971641,0.8497633459262759,0.9998797546091954
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",19.576175610224407,0.011517604192097982,0.8395540907413809,0.9998796056458398,-2231.1439200819173,-62.23280128989446,-1584.7760024396903,-39.04887477653187,-0.19992642291936602,-0.006516692465744856,0.005296491578403668,5.0536262035609235e-06,-0.16657023707372687,-0.004137652774971641,0.8497633459262759,0.9998797546091954
"(('regressor activation', 'relu'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",0.8802326520284017,0.011665900548299154,0.8424800027462364,0.9993080258525461,-2228.891779200236,-148.98119769733472,-1618.071992996692,-91.52069551083945,-0.2032936551492904,-0.014500960263130433,-0.0030591214630929808,1.4402258527797886e-05,-0.16994697938564338,-0.009644087624155074,0.8664268062529112,0.9993080520480371
"(('regressor activation', 'relu'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",0.8885835806528727,0.012507438659667969,0.8424800027462364,0.9993080258525461,-2228.891779200236,-148.98119769733472,-1618.071992996692,-91.52069551083945,-0.2032936551492904,-0.014500960263130433,-0.0030591214630929808,1.4402258527797886e-05,-0.16994697938564338,-0.009644087624155074,0.8664268062529112,0.9993080520480371
"(('regressor activation', 'relu'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",0.9126224517822266,0.013333876927693685,0.8424800027462364,0.9993080258525461,-2228.891779200236,-148.98119769733472,-1618.071992996692,-91.52069551083945,-0.2032936551492904,-0.014500960263130433,-0.0030591214630929808,1.4402258527797886e-05,-0.16994697938564338,-0.009644087624155074,0.8664268062529112,0.9993080520480371
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",3.210912545522054,0.0133363405863444,0.8527758307243847,0.9997525864326949,-2180.5996620821347,-90.61849173918692,-1564.0899059468863,-56.582396472570224,-0.23273515999712382,-0.008479973776400541,-0.009410799407791062,2.6846713706023158e-05,-0.16494482712005512,-0.005968197742995761,0.8716816126442569,0.9997530474980519
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",3.264148473739624,0.015508174896240234,0.8527758307243847,0.9997525864326949,-2180.5996620821347,-90.61849173918692,-1564.0899059468863,-56.582396472570224,-0.23273515999712382,-0.008479973776400541,-0.009410799407791062,2.6846713706023158e-05,-0.16494482712005512,-0.005968197742995761,0.8716816126442569,0.9997530474980519
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",3.214589754740397,0.012573639551798502,0.8527758307243847,0.9997525864326949,-2180.5996620821347,-90.61849173918692,-1564.0899059468863,-56.582396472570224,-0.23273515999712382,-0.008479973776400541,-0.009410799407791062,2.6846713706023158e-05,-0.16494482712005512,-0.005968197742995761,0.8716816126442569,0.9997530474980519
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.23942995071411133,0.013999382654825846,0.8583428291970385,0.9888413140867938,-2137.9659892965046,-510.7591793641718,-1563.932181451606,-418.45510656047963,-0.2039072710338086,-0.07109953005320681,-0.014487845209753344,-0.0045635326089281565,-0.16468672738713475,-0.043638690101116505,0.8781237197916235,0.9953365581628614
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",2.5893964767456055,0.014337460199991861,0.8588437691363598,0.9996432879871499,-2125.9147308699467,-108.73323722823726,-1517.625800006818,-68.38342468081119,-0.21154272775229876,-0.010515968624989486,-0.01096729293609162,-1.5023640199821497e-05,-0.15975820024205292,-0.007219140150099717,0.8699343374925617,0.9996438153872006
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",2.601740837097168,0.01866745948791504,0.8588437691363598,0.9996432879871499,-2125.9147308699467,-108.73323722823726,-1517.625800006818,-68.38342468081119,-0.21154272775229876,-0.010515968624989486,-0.01096729293609162,-1.5023640199821497e-05,-0.15975820024205292,-0.007219140150099717,0.8699343374925617,0.9996438153872006
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",2.58526078859965,0.012254158655802408,0.8588437691363598,0.9996432879871499,-2125.9147308699467,-108.73323722823726,-1517.625800006818,-68.38342468081119,-0.21154272775229876,-0.010515968624989486,-0.01096729293609162,-1.5023640199821497e-05,-0.15975820024205292,-0.007219140150099717,0.8699343374925617,0.9996438153872006
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.46233566602071124,0.01384123166402181,0.8609701498255772,0.9871532694464668,-2068.726434207422,-642.1129031299209,-1418.0224610406415,-389.4832061760051,-0.16710183050563396,-0.05008885223211124,-0.017350471044944055,0.005212222809852091,-0.14873749511139409,-0.04095623269095414,0.8786615645317394,0.9878465474233816
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.3319227695465088,0.010999759038289389,0.8679603012075123,0.994546616109055,-2090.4061850998405,-424.6047486969969,-1494.644416866214,-319.00380412704567,-0.19912536098130584,-0.05193963781212333,-0.03590378386018645,6.888389926525129e-05,-0.15809237183634392,-0.03368657939076513,0.8815843216404429,0.9945471028536516
"(('regressor activation', 'relu'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.5008700688680013,0.015004158020019531,0.8682410151139868,0.9938767778134346,-2033.4060162531157,-451.7456650244115,-1410.3430508531267,-315.6713399034809,-0.15851689627174162,-0.04929038857149451,-0.01760618830965234,-0.004477793115725398,-0.14831563222459518,-0.033348160623143074,0.8756477350199662,0.9941621412238847
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.333182414372762,0.012001434961954752,0.8708693409013136,0.9909710782138742,-2040.574121493791,-509.3378243443281,-1450.894894387168,-388.02004625444806,-0.17628378421871257,-0.05086470690122676,-0.0033952062779539862,0.0014928540702296006,-0.15280285485474213,-0.040604641237935266,0.8933538443911169,0.9937714418177772
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",1.4993927478790283,0.013999700546264648,0.8720719190772889,0.9963016864937592,-2005.1933234104727,-349.23295615385996,-1395.6336057366989,-247.39516326876785,-0.1688462243440402,-0.03536672807441901,-0.022292234514403625,0.00021525613624902867,-0.14684911394676547,-0.026057232087864368,0.8835177448446702,0.9963068315428155
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",1.4909807046254475,0.014512856801350912,0.8727487784487842,0.9960563296478884,-1998.0943989078023,-359.6770611834195,-1383.1679416622117,-255.87646334137153,-0.167985813799704,-0.03650552187497715,-0.02154271420226346,0.00020230338844198087,-0.1455325935597025,-0.02694038262938729,0.8839339137549859,0.9960624421154528
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",1.9183950424194336,0.011176109313964844,0.873326476864722,0.9959677974849539,-1984.8331271401148,-364.8492605454917,-1373.7735574322949,-264.0158695162445,-0.1678429193084653,-0.03878248011700992,-0.010972752957185458,-3.507993668995216e-06,-0.1445764847615837,-0.027789662669040403,0.8809725128288238,0.9959745467152669
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",1.8803743521372478,0.012334028879801432,0.873326476864722,0.9959677974849539,-1984.8331271401148,-364.8492605454917,-1373.7735574322949,-264.0158695162445,-0.1678429193084653,-0.03878248011700992,-0.010972752957185458,-3.507993668995216e-06,-0.1445764847615837,-0.027789662669040403,0.8809725128288238,0.9959745467152669
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",1.9088947772979736,0.012176990509033203,0.873326476864722,0.9959677974849539,-1984.8331271401148,-364.8492605454917,-1373.7735574322949,-264.0158695162445,-0.1678429193084653,-0.03878248011700992,-0.010972752957185458,-3.507993668995216e-06,-0.1445764847615837,-0.027789662669040403,0.8809725128288238,0.9959745467152669
"(('regressor activation', 'relu'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",0.8539210160573324,0.014666239420572916,0.8753608567593284,0.9993030943141438,-2019.9940349233232,-148.9077978752288,-1415.553046063239,-95.95531451096032,-0.16514855297384679,-0.015163020139543742,-0.017379002754713827,-6.928370349910865e-05,-0.149750941226149,-0.010116665312908992,0.8842470962306525,0.9993036106913853
"(('regressor activation', 'relu'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",0.9222919146219889,0.016000906626383465,0.8753608567593284,0.9993030943141438,-2019.9940349233232,-148.9077978752288,-1415.553046063239,-95.95531451096032,-0.16514855297384679,-0.015163020139543742,-0.017379002754713827,-6.928370349910865e-05,-0.149750941226149,-0.010116665312908992,0.8842470962306525,0.9993036106913853
"(('regressor activation', 'relu'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",0.904268741607666,0.013336896896362305,0.8753608567593284,0.9993030943141438,-2019.9940349233232,-148.9077978752288,-1415.553046063239,-95.95531451096032,-0.16514855297384679,-0.015163020139543742,-0.017379002754713827,-6.928370349910865e-05,-0.149750941226149,-0.010116665312908992,0.8842470962306525,0.9993036106913853
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",5.906744400660197,0.017668883005777996,0.8756422306586534,0.9968654226149921,-2010.1054165218804,-322.95887667651095,-1369.2842074341986,-234.12478401269468,-0.1732489791399725,-0.03316805742619975,-0.019317273176135363,-2.6599398148975548e-05,-0.14411315000132285,-0.024678991069382577,0.8959945675156905,0.9968725528366579
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",5.765370686848958,0.012505451838175455,0.8756422306586534,0.9968654226149921,-2010.1054165218804,-322.95887667651095,-1369.2842074341986,-234.12478401269468,-0.1732489791399725,-0.03316805742619975,-0.019317273176135363,-2.6599398148975548e-05,-0.14411315000132285,-0.024678991069382577,0.8959945675156905,0.9968725528366579
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",5.783329884211223,0.011510451634724935,0.8756422306586534,0.9968654226149921,-2010.1054165218804,-322.95887667651095,-1369.2842074341986,-234.12478401269468,-0.1732489791399725,-0.03316805742619975,-0.019317273176135363,-2.6599398148975548e-05,-0.14411315000132285,-0.024678991069382577,0.8959945675156905,0.9968725528366579
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.5421578089396158,0.011331558227539062,0.8757712445765483,0.9961768018188923,-1961.8718830808205,-354.8409009560118,-1340.7390208327768,-262.7897310096286,-0.1759101977815447,-0.04048531292983865,-0.01682744553135111,-1.8565413212369577e-06,-0.14107063836499925,-0.027682730221151353,0.8866014280689392,0.9961785043702188
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.5493001937866211,0.012333234151204428,0.8768047268657488,0.9946537784258784,-1962.3323782845357,-421.01922537521637,-1347.4076673574075,-315.59468428798937,-0.1709034949609164,-0.04614482227389583,-0.01639205936691934,-1.8681218671640016e-05,-0.14175060848709964,-0.03326096927850682,0.8877756949053984,0.9946574931430979
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",2.336521625518799,0.014667272567749023,0.8771707530541079,0.9961417973195471,-1948.1056046500344,-357.708906592673,-1381.0435437420438,-256.9964937040319,-0.16810948040235038,-0.03613315779420592,-0.006805833610160281,1.550315605769811e-05,-0.14499752156458312,-0.027062714509422447,0.8874051719207143,0.9961484811088871
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",2.2066197395324707,0.013177871704101562,0.8771707530541079,0.9961417973195471,-1948.1056046500344,-357.708906592673,-1381.0435437420438,-256.9964937040319,-0.16810948040235038,-0.03613315779420592,-0.006805833610160281,1.550315605769811e-05,-0.14499752156458312,-0.027062714509422447,0.8874051719207143,0.9961484811088871
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",2.258568604787191,0.011002222696940104,0.8771707530541079,0.9961417973195471,-1948.1056046500344,-357.708906592673,-1381.0435437420438,-256.9964937040319,-0.16810948040235038,-0.03613315779420592,-0.006805833610160281,1.550315605769811e-05,-0.14499752156458312,-0.027062714509422447,0.8874051719207143,0.9961484811088871
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.24089852968851724,0.013336658477783203,0.8818803923910311,0.9973888725167006,-1938.2139187453502,-290.18785714240977,-1330.741542591503,-203.8379209444939,-0.16773841203091075,-0.029080145483901403,-0.009099614308841817,1.6657774405922507e-07,-0.13975515153682774,-0.02144559156200911,0.8943620167369196,0.9973891031795513
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.8108068307240804,0.0149992307027181,0.8828591541520637,0.9924047369793613,-1891.8355262695893,-483.66991331544233,-1256.121069997847,-330.25459546731526,-0.14735165419499965,-0.03725682435480527,-0.02972344448448352,-0.010566094694567894,-0.13181275375132995,-0.03499637671445784,0.9038757758157914,0.9964151560872235
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.08586557706197102,0.012665748596191406,0.8833151755928629,0.8966185040773801,-1947.887427722324,-1852.2680162557979,-1555.2802359233965,-1453.2276445741138,-0.27118649363483044,-0.2571263549306461,0.018701725509133637,0.02077290015062607,-0.16442306202666446,-0.15319053209409242,0.9016189259797631,0.9086231215809053
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.4850311279296875,0.015172640482584635,0.8843667240766275,0.9270542315044618,-1934.993130634199,-1418.3067009574108,-1494.3680619747204,-1101.4895502603238,-0.2322642133581029,-0.18563699584089544,-0.026811789276041623,-0.018261532906770784,-0.1582547609501055,-0.11501170737406707,0.8994804779335581,0.940696989554528
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.6187134583791097,0.014669497807820639,0.8848837634654,0.9977607532689765,-1930.6489113480677,-272.4876659672412,-1328.8939012695162,-201.14028388657735,-0.18257221678670119,-0.029694341121409715,-0.0156751143541022,9.01114957209249e-07,-0.14000754263782578,-0.021190095182162038,0.8903587128274859,0.9977620122070388
"(('regressor activation', 'relu'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.20066332817077637,0.015509446461995443,0.8848954568256838,0.9926031359039564,-1930.3246088119774,-461.97716578330466,-1304.315464775915,-339.02675702814525,-0.14969572533029554,-0.04210288224184442,0.006993983552819415,0.02688530464916933,-0.1376901835196386,-0.03550901305625856,0.8937730345250255,0.9961583075673174
