ANN,fit_time,score_time,test_R2,train_R2,test_RMSE,train_RMSE,test_MAE,train_MAE,test_MAPE,train_MAPE,test_Bias%,train_Bias%,test_WAPE%,train_WAPE%,test_Pearson-R,train_Pearson-R
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",1.4156910578409831,0.04584876696268717,-0.015975534547509957,-6.063493364042808e-05,-1101.9253722449173,-1096.8848064152044,-898.9539267369714,-894.7638194906417,-0.19007988193017178,-0.18930778723771405,0.0013764491441380599,0.0019062523621792282,-0.18536794495813902,-0.18459921288886347,0.07036534301165805,0.05357259777459663
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",0.37695900599161786,0.013173103332519531,-0.015975522125424302,-6.064507540881614e-05,-1101.9253703304942,-1096.884811961407,-898.9538747765181,-894.7637768586874,-0.19007982620507483,-0.18930773339647533,0.0013766863971937451,0.001906489446566982,-0.18536793384122943,-0.18459920406911234,0.07036653452308522,0.05357396959662671
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",3.6475977102915444,0.049581448237101235,-0.015891652181494537,-0.00014977033835039677,-1101.9172702648277,-1096.9334725415347,-898.579132273043,-894.4124042544535,-0.18965330869805985,-0.18888574693037982,0.0032166385153385804,0.0037447410147511268,-0.18528781614082224,-0.1845265545043097,0.45375375269123186,0.49182401334247605
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.6558926900227865,0.046407620112101235,0.1708987133258758,0.37782084265572946,-984.7124016523685,-794.4684724353979,-799.7796307438836,-620.5017015633292,-0.1646588799514294,-0.13303624477999626,0.018174241347372135,-0.0013757306703117936,-0.16435515094615308,-0.12853560715952236,0.26172370014609553,0.4074580127515816
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.24910052617390951,0.043716986974080406,0.18676814818879073,0.2988839179142584,-979.9320546024046,-889.772762783483,-798.511116913391,-702.6972709723915,-0.16495230575587183,-0.1479179888024248,0.009724720603546257,-0.006614650465742568,-0.16422555852357038,-0.1453024101935596,0.244232510138512,0.32275003935097624
"(('regressor activation', 'relu'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.18706528345743814,0.012330055236816406,0.1970602378803131,0.41299968512724883,-976.1913799386742,-764.3045520986483,-822.568450734861,-622.1507781453499,-0.17697692703093013,-0.1381738310576103,-0.022272448190805344,-0.034441966533796206,-0.1694046227247037,-0.12887378429171883,,
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",3.6092567443847656,0.029173851013183594,0.40429813274633153,0.9999626013960164,-836.382449534112,-6.393013892109227,-604.7842782149114,-3.3150407187272037,-0.12007146915492507,-0.0007173455403190438,0.01108338750823261,3.968511697304526e-06,-0.12457500506284268,-0.0006830148269825012,0.5771830064310711,0.9999626103361222
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",3.5770618120829263,0.015666723251342773,0.40429813274633153,0.9999626013960164,-836.382449534112,-6.393013892109227,-604.7842782149114,-3.3150407187272037,-0.12007146915492507,-0.0007173455403190438,0.01108338750823261,3.968511697304526e-06,-0.12457500506284268,-0.0006830148269825012,0.5771830064310711,0.9999626103361222
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",3.4876909255981445,0.01217508316040039,0.40429813274633153,0.9999626013960164,-836.382449534112,-6.393013892109227,-604.7842782149114,-3.3150407187272037,-0.12007146915492507,-0.0007173455403190438,0.01108338750823261,3.968511697304526e-06,-0.12457500506284268,-0.0006830148269825012,0.5771830064310711,0.9999626103361222
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",12.717592000961304,0.055244763692220054,0.478268304211028,0.5307239231884253,-783.1731974834125,-748.4074740354896,-634.1363305950259,-600.9840549742429,-0.13111304992402065,-0.12458244190599958,0.003237538732891981,0.0006376553187307069,-0.13101392426136405,-0.12409705582922148,0.5129849436766124,0.5481104586922144
