GBM,fit_time,score_time,test_R2,test_RMSE,test_MAE,test_MAPE,test_Bias%,test_WAPE%,test_Pearson-R
"(('regressor num_leaves', 64), ('regressor reg_alpha', 2), ('regressor reg_lambda', 10))",1.6934891541798909,0.047910451889038086,0.6461229071753714,-643.7642945778003,-459.64247290576367,-0.0927751417025018,0.010993044909144914,-0.0950903335316105,0.6580247388803978
"(('regressor num_leaves', 512), ('regressor reg_alpha', 2), ('regressor reg_lambda', 10))",1.7049043973286946,0.045856316884358726,0.6461229071753714,-643.7642945778003,-459.64247290576367,-0.0927751417025018,0.010993044909144914,-0.0950903335316105,0.6580247388803978
"(('regressor num_leaves', 64), ('regressor reg_alpha', 3), ('regressor reg_lambda', 10))",1.6241451899210613,0.047523816426595054,0.6461250749912447,-643.7632427428384,-459.63888057468625,-0.09277391262042695,0.010993086527635731,-0.0950895603203805,0.6580283268776399
"(('regressor num_leaves', 256), ('regressor reg_alpha', 3), ('regressor reg_lambda', 10))",1.7350635528564453,0.04403972625732422,0.6461250749912447,-643.7632427428384,-459.63888057468625,-0.09277391262042695,0.010993086527635731,-0.0950895603203805,0.6580283268776399
"(('regressor num_leaves', 128), ('regressor reg_alpha', 3), ('regressor reg_lambda', 10))",2.293440580368042,0.04190874099731445,0.6461250749912447,-643.7632427428384,-459.63888057468625,-0.09277391262042695,0.010993086527635731,-0.0950895603203805,0.6580283268776399
"(('regressor num_leaves', 8), ('regressor reg_alpha', 3), ('regressor reg_lambda', 10))",1.6425538063049316,0.04300196965535482,0.6461250749912447,-643.7632427428384,-459.63888057468625,-0.09277391262042695,0.010993086527635731,-0.0950895603203805,0.6580283268776399
"(('regressor num_leaves', 512), ('regressor reg_alpha', 3), ('regressor reg_lambda', 10))",1.7652560869852703,0.04652841885884603,0.6461250749912447,-643.7632427428384,-459.63888057468625,-0.09277391262042695,0.010993086527635731,-0.0950895603203805,0.6580283268776399
"(('regressor num_leaves', 4), ('regressor reg_alpha', 3), ('regressor reg_lambda', 10))",1.4643625418345134,0.04670341809590658,0.6461250749912447,-643.7632427428384,-459.63888057468625,-0.09277391262042695,0.010993086527635731,-0.0950895603203805,0.6580283268776399
"(('regressor num_leaves', 16), ('regressor reg_alpha', 3), ('regressor reg_lambda', 10))",1.623817761739095,0.04300538698832194,0.6461250749912447,-643.7632427428384,-459.63888057468625,-0.09277391262042695,0.010993086527635731,-0.0950895603203805,0.6580283268776399
"(('regressor num_leaves', 32), ('regressor reg_alpha', 3), ('regressor reg_lambda', 10))",1.5973081588745117,0.043375889460245766,0.6461250749912447,-643.7632427428384,-459.63888057468625,-0.09277391262042695,0.010993086527635731,-0.0950895603203805,0.6580283268776399
