ANN,fit_time,score_time,test_R2,train_R2,test_RMSE,train_RMSE,test_MAE,train_MAE,test_MAPE,train_MAPE,test_Bias%,train_Bias%,test_WAPE%,train_WAPE%,test_Pearson-R,train_Pearson-R
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",3.291764831542969,0.013904523849487305,0.5362975102599897,0.9996434469320092,-764.5565497504462,-23.017244345882574,-529.8382069342649,-15.062979845230794,-0.10374962736847382,-0.0033287751334627885,-0.0075374440686895045,2.0399611778752492e-08,-0.10575173948632158,-0.003008838151279792,0.6407987332839097,0.9996450128755541
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",3.3556199073791504,0.013400983810424805,0.5362975102599897,0.9996434469320092,-764.5565497504462,-23.017244345882574,-529.8382069342649,-15.062979845230794,-0.10374962736847382,-0.0033287751334627885,-0.0075374440686895045,2.0399611778752492e-08,-0.10575173948632158,-0.003008838151279792,0.6407987332839097,0.9996450128755541
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",3.4077545642852782,0.014001798629760743,0.5362975102599897,0.9996434469320092,-764.5565497504462,-23.017244345882574,-529.8382069342649,-15.062979845230794,-0.10374962736847382,-0.0033287751334627885,-0.0075374440686895045,2.0399611778752492e-08,-0.10575173948632158,-0.003008838151279792,0.6407987332839097,0.9996450128755541
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",22.988771820068358,0.014504098892211914,0.544152441979818,0.9999195156851248,-756.6949024518007,-10.796320034816812,-541.2507680949329,-6.629411609439236,-0.10646271645998293,-0.0014679748494646726,-0.0023453197514092176,2.451795608001214e-06,-0.10795358900985667,-0.001324366393730593,0.673112321344539,0.9999198008216761
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",22.554222059249877,0.01731104850769043,0.544152441979818,0.9999195156851248,-756.6949024518007,-10.796320034816812,-541.2507680949329,-6.629411609439236,-0.10646271645998293,-0.0014679748494646726,-0.0023453197514092176,2.451795608001214e-06,-0.10795358900985667,-0.001324366393730593,0.673112321344539,0.9999198008216761
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",22.08774790763855,0.021416234970092773,0.544152441979818,0.9999195156851248,-756.6949024518007,-10.796320034816812,-541.2507680949329,-6.629411609439236,-0.10646271645998293,-0.0014679748494646726,-0.0023453197514092176,2.451795608001214e-06,-0.10795358900985667,-0.001324366393730593,0.673112321344539,0.9999198008216761
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",21.042888879776,0.013400840759277343,0.5452679708989054,0.9998651712111425,-756.676722817858,-13.720269031744786,-533.0235426733826,-10.021568643557663,-0.1039892386415647,-0.002179470910558472,0.010558298264451777,2.266302526876551e-06,-0.10674951780358952,-0.0019992659027791675,0.6967914203946155,0.9998653515536994
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",23.1077739238739,0.01541132926940918,0.5452679708989054,0.9998651712111425,-756.676722817858,-13.720269031744786,-533.0235426733826,-10.021568643557663,-0.1039892386415647,-0.002179470910558472,0.010558298264451777,2.266302526876551e-06,-0.10674951780358952,-0.0019992659027791675,0.6967914203946155,0.9998653515536994
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",23.403496503829956,0.01430978775024414,0.5452679708989054,0.9998651712111425,-756.676722817858,-13.720269031744786,-533.0235426733826,-10.021568643557663,-0.1039892386415647,-0.002179470910558472,0.010558298264451777,2.266302526876551e-06,-0.10674951780358952,-0.0019992659027791675,0.6967914203946155,0.9998653515536994
"(('regressor activation', 'relu'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.5131252765655517,0.013704872131347657,0.5719599418092535,0.7850962568182391,-736.7065763355247,-557.5811848724954,-588.6445119000539,-389.51694891786565,-0.11690997910829579,-0.08180455509008296,0.010989253763456627,0.004376988369771027,-0.11666865543947261,-0.07793642714190854,0.6468133406313625,0.7975885338027767
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",3.910678243637085,0.013407516479492187,0.5725743548662866,0.9997351021897254,-714.9838408783997,-19.744409968259117,-500.395768271357,-12.155219674385819,-0.09913069429869148,-0.002713462231245898,0.007044868237472443,-1.26006753622092e-06,-0.09917584122695074,-0.0024274966469521064,0.6821166273417573,0.9997362871658412
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",3.8991000652313232,0.014001083374023438,0.5725743548662866,0.9997351021897254,-714.9838408783997,-19.744409968259117,-500.395768271357,-12.155219674385819,-0.09913069429869148,-0.002713462231245898,0.007044868237472443,-1.26006753622092e-06,-0.09917584122695074,-0.0024274966469521064,0.6821166273417573,0.9997362871658412
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",3.905237627029419,0.015399932861328125,0.5725743548662866,0.9997351021897254,-714.9838408783997,-19.744409968259117,-500.395768271357,-12.155219674385819,-0.09913069429869148,-0.002713462231245898,0.007044868237472443,-1.26006753622092e-06,-0.09917584122695074,-0.0024274966469521064,0.6821166273417573,0.9997362871658412
"(('regressor activation', 'relu'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",0.8788930416107178,0.011800289154052734,0.5961837287186267,0.9999505342763848,-721.694439543989,-6.991919411276524,-495.96918324391135,-2.876113768570204,-0.09954477573361498,-0.0006267343870669766,0.009074309565575846,1.2856623488921417e-06,-0.09907980169281892,-0.0005749601710022589,0.6781891331818068,0.9999505678673785
"(('regressor activation', 'relu'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",0.8964483261108398,0.012601995468139648,0.5961837287186267,0.9999505342763848,-721.694439543989,-6.991919411276524,-495.96918324391135,-2.876113768570204,-0.09954477573361498,-0.0006267343870669766,0.009074309565575846,1.2856623488921417e-06,-0.09907980169281892,-0.0005749601710022589,0.6781891331818068,0.9999505678673785
"(('regressor activation', 'relu'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",0.9159523010253906,0.012705516815185548,0.5961837287186267,0.9999505342763848,-721.694439543989,-6.991919411276524,-495.96918324391135,-2.876113768570204,-0.09954477573361498,-0.0006267343870669766,0.009074309565575846,1.2856623488921417e-06,-0.09907980169281892,-0.0005749601710022589,0.6781891331818068,0.9999505678673785
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",0.30161314010620116,0.012503242492675782,0.5972606639063622,0.7473311700650217,-732.7727919626825,-605.6460095610618,-565.3870868509516,-485.0526864361259,-0.11490388763446051,-0.10067652139848977,0.005081035919741949,0.0013129272582552774,-0.11280799700521497,-0.09698834966675496,0.658154693920468,0.7795853537917397
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",0.30103492736816406,0.01070408821105957,0.5995599064607344,0.7851030356327453,-673.3279431252932,-531.2245721502991,-526.7088214216137,-422.1103492653334,-0.10764163847860231,-0.09008972891965657,0.005992711687049172,0.004564038545985663,-0.10484548820236608,-0.08456115151492907,0.7122840218548403,0.8695967153038271
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",0.2866954326629639,0.01510319709777832,0.600633540379165,0.7348608383623529,-726.8388844933773,-621.4428033568008,-569.6472810146106,-491.83536482553643,-0.11476548522245669,-0.10108665976833238,0.011166661133779881,0.008268185096446678,-0.11362067633310487,-0.09834229924564879,0.6567380623382053,0.7741671603287404
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",4.939226913452148,0.014202451705932618,0.6218985885868002,0.999998564552192,-682.3375258039348,-1.4211304319837728,-494.11071880692907,-0.8227991835933267,-0.10032199963256268,-0.00017786901914689117,0.009193970872494104,7.859932184587436e-06,-0.09876035123067085,-0.00016451653237457018,0.6967203545136715,0.9999985701537115
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",5.053245925903321,0.01440114974975586,0.6218985885868002,0.999998564552192,-682.3375258039348,-1.4211304319837728,-494.11071880692907,-0.8227991835933267,-0.10032199963256268,-0.00017786901914689117,0.009193970872494104,7.859932184587436e-06,-0.09876035123067085,-0.00016451653237457018,0.6967203545136715,0.9999985701537115
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",5.144858169555664,0.01600933074951172,0.6218985885868002,0.999998564552192,-682.3375258039348,-1.4211304319837728,-494.11071880692907,-0.8227991835933267,-0.10032199963256268,-0.00017786901914689117,0.009193970872494104,7.859932184587436e-06,-0.09876035123067085,-0.00016451653237457018,0.6967203545136715,0.9999985701537115
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",7.192976808547973,0.013503599166870116,0.6239012292878038,0.9968590584233148,-674.9154841574872,-68.6416175753179,-444.7436602646977,-50.472191626722164,-0.08680595947150906,-0.010868225974651053,0.002065102590160422,9.872494815108078e-06,-0.08861045161556617,-0.010084560911802074,0.697755285546613,0.9968795283701631
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",7.3305473804473875,0.014408111572265625,0.6239012292878038,0.9968590584233148,-674.9154841574872,-68.6416175753179,-444.7436602646977,-50.472191626722164,-0.08680595947150906,-0.010868225974651053,0.002065102590160422,9.872494815108078e-06,-0.08861045161556617,-0.010084560911802074,0.697755285546613,0.9968795283701631
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",7.390732717514038,0.012906646728515625,0.6239012292878038,0.9968590584233148,-674.9154841574872,-68.6416175753179,-444.7436602646977,-50.472191626722164,-0.08680595947150906,-0.010868225974651053,0.002065102590160422,9.872494815108078e-06,-0.08861045161556617,-0.010084560911802074,0.697755285546613,0.9968795283701631
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",0.23779520988464356,0.01741166114807129,0.6401533037029888,0.7786332912381901,-677.0715256603485,-567.4987475450974,-510.5475162129752,-423.73634397800606,-0.10061496745038807,-0.08497256687391083,0.009392996960394171,0.007353902307729236,-0.1022916179730533,-0.08467647349493954,0.6713875868027983,0.7956045439841161
"(('regressor activation', 'relu'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",0.19518465995788575,0.013308429718017578,0.6404904279234287,0.7938238859726521,-663.9100045456937,-491.010744773121,-510.00776654184403,-371.9793618979322,-0.09779857538807986,-0.07360165358157486,0.024954290809701678,0.016429165107271965,-0.10078968265996995,-0.07466941157473833,0.7857277158050325,0.8723950307915324
"(('regressor activation', 'relu'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",0.12093300819396972,0.013802671432495117,0.6430949627747182,0.8380715435628587,-665.1838549320513,-485.3964114673139,-528.6952726189826,-416.65788693706384,-0.10678014296218226,-0.08765564658429909,-0.009434321680496311,-0.004358340774088168,-0.10461572120422465,-0.0834279220740027,0.8188202961957594,0.9471274646689114
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.2073519706726074,0.011803483963012696,0.6431769426192563,0.9860714645217072,-684.6217835554762,-142.42371574280895,-472.36719394067984,-109.35636834248109,-0.09265721259591908,-0.02292610404966463,0.01381833307979404,0.002231326075709707,-0.09424686711965821,-0.02184548946343721,0.6737434033575387,0.9876753525829487
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",0.3071439266204834,0.011802482604980468,0.6470699965172317,0.791888452264516,-644.8265920686721,-525.4351438266123,-510.5368825475912,-418.15667459011166,-0.10718826645186985,-0.0907193500171949,-0.04374122405643749,-0.04610700455734868,-0.10171603474815231,-0.08376743003511727,0.7194241530464185,0.8568230632802141
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",0.2517096519470215,0.015104293823242188,0.6493186600834802,0.7832447924575816,-666.170200491247,-563.383927173017,-507.8893527550208,-420.99120730056273,-0.09990848628942074,-0.08443201139832515,0.008878414465885382,0.006406115303172357,-0.1016969367423191,-0.08413460887414861,0.6739927179804953,0.7985713092345741
"(('regressor activation', 'relu'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",0.11493425369262696,0.0153076171875,0.6635233004890141,0.8345317813177214,-646.4042245292133,-489.6699696204263,-520.6093049816046,-421.2312057467592,-0.10322537508022762,-0.08684934072839016,0.031949260247875574,0.035973607221872865,-0.10298591512495814,-0.08434377496046505,0.8152084925819694,0.9470537527309408
"(('regressor activation', 'relu'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",1.427439546585083,0.01261143684387207,0.6636360073386318,0.9999930372545128,-673.3087408894235,-2.456731685631851,-474.6758391377613,-1.1188866631604404,-0.09312648124291015,-0.0002560828544008839,0.004794388567047445,-4.267767011258126e-06,-0.09466294570110802,-0.0002231874941327955,0.7327288030032824,0.9999930393990498
"(('regressor activation', 'relu'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",1.4318211555480957,0.012507247924804687,0.6636360073386318,0.9999930372545128,-673.3087408894235,-2.456731685631851,-474.6758391377613,-1.1188866631604404,-0.09312648124291015,-0.0002560828544008839,0.004794388567047445,-4.267767011258126e-06,-0.09466294570110802,-0.0002231874941327955,0.7327288030032824,0.9999930393990498
"(('regressor activation', 'relu'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",1.5328553199768067,0.012615728378295898,0.6636360073386318,0.9999930372545128,-673.3087408894235,-2.456731685631851,-474.6758391377613,-1.1188866631604404,-0.09312648124291015,-0.0002560828544008839,0.004794388567047445,-4.267767011258126e-06,-0.09466294570110802,-0.0002231874941327955,0.7327288030032824,0.9999930393990498
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",0.5042431354522705,0.012902021408081055,0.6712061035643585,0.9436115988371293,-627.9017057433036,-247.05853109053092,-480.1780935099117,-188.56968848957803,-0.09771832757836779,-0.04037662322431702,-0.005271641114445827,-0.013988435722443774,-0.09639238627994298,-0.03753476457204077,0.7757583445511699,0.9609279664167856
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.1533496856689453,0.012202167510986328,0.6760806072466299,0.9840840483884904,-653.7354523400777,-152.19392162806224,-443.5806652853651,-115.59404684014699,-0.08606135122593213,-0.024102454695248014,0.013515242099267747,0.0018047579609699331,-0.08849129847964383,-0.02310931387527965,0.698719522628203,0.985016356677267
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",2.9504863262176513,0.012308597564697266,0.6962781680809701,0.994592011642848,-616.6701309354443,-89.97797569908678,-418.61304343156337,-69.94034447330174,-0.08049742187802673,-0.014967946997471546,-0.0008876059214081994,-9.251499708182257e-06,-0.08294964194558095,-0.013978372218701829,0.764949660345312,0.9946243932628589
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",2.8079537391662597,0.011107397079467774,0.6962781680809701,0.994592011642848,-616.6701309354443,-89.97797569908678,-418.61304343156337,-69.94034447330174,-0.08049742187802673,-0.014967946997471546,-0.0008876059214081994,-9.251499708182257e-06,-0.08294964194558095,-0.013978372218701829,0.764949660345312,0.9946243932628589
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",2.7859470367431642,0.01210322380065918,0.6962781680809701,0.994592011642848,-616.6701309354443,-89.97797569908678,-418.61304343156337,-69.94034447330174,-0.08049742187802673,-0.014967946997471546,-0.0008876059214081994,-9.251499708182257e-06,-0.08294964194558095,-0.013978372218701829,0.764949660345312,0.9946243932628589
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",1.112719964981079,0.010799551010131836,0.6982244682641325,0.8789746783298534,-606.7993628782694,-418.2057392480603,-450.94263920432576,-329.1650706494284,-0.089510570397036,-0.06789460554441379,-0.007311004488199442,-0.00941506354446733,-0.09024932166607469,-0.06574442804036343,0.8032896326845199,0.9204647256521821
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.5145102977752686,0.011706018447875976,0.7004852084757969,0.8770202625657116,-646.2023470793979,-388.676707811526,-465.4348864539144,-308.23731608384253,-0.09049004217239028,-0.06198367472844164,-0.008498321979382027,-0.009753308685115827,-0.09309920107507545,-0.061572608988003374,0.7686432055881014,0.8852068479652427
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.6293982028961181,0.013399934768676758,0.703421325187285,0.9959444795712254,-605.8123887229101,-77.88203505350926,-430.9549665570472,-51.852831885926875,-0.08500664638212899,-0.011228431975516573,0.015996003837700327,2.368158735080363e-05,-0.08607350816697937,-0.010368480142770937,0.7691038308375837,0.9959484692772496
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",3.2255297660827638,0.01451416015625,0.7069493912724628,0.9873639650409318,-616.3330089288612,-137.52228297526676,-426.86084585376375,-104.00643549984554,-0.0831213423539976,-0.02179118981832336,-0.0015681512633708157,0.00010521273491840316,-0.08496161911912423,-0.020792324898675184,0.7530948878665761,0.9873853552895009
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",3.7258380889892577,0.015606975555419922,0.7070269834516564,0.9966283295085722,-591.2076311670161,-71.17455684364373,-409.23066915288575,-52.29038322497487,-0.08035524469738267,-0.011273764391313954,0.005198761606242985,1.4964949895180906e-05,-0.08176914235772983,-0.010453755854102862,0.7631021231000675,0.9966512933305681
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",3.8362378120422362,0.01200418472290039,0.7070269834516564,0.9966283295085722,-591.2076311670161,-71.17455684364373,-409.23066915288575,-52.29038322497487,-0.08035524469738267,-0.011273764391313954,0.005198761606242985,1.4964949895180906e-05,-0.08176914235772983,-0.010453755854102862,0.7631021231000675,0.9966512933305681
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",3.968430423736572,0.013801193237304688,0.7070269834516564,0.9966283295085722,-591.2076311670161,-71.17455684364373,-409.23066915288575,-52.29038322497487,-0.08035524469738267,-0.011273764391313954,0.005198761606242985,1.4964949895180906e-05,-0.08176914235772983,-0.010453755854102862,0.7631021231000675,0.9966512933305681
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",1.2717426300048829,0.013710546493530273,0.7097964281224144,0.7539915534647037,-633.9463209182633,-606.673704494616,-500.2849520574588,-477.5859169370354,-0.09809464828723628,-0.0937538421040636,0.00040887577746113524,8.619983466371906e-05,-0.09982309664835756,-0.0954488561497222,0.7370303874925171,0.7542560172726149
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",1.295548105239868,0.012999629974365235,0.7098995763262766,0.7541097724181574,-633.8513156947482,-606.5254856077032,-500.15809135475274,-477.5309009287421,-0.0980615432650367,-0.09374319422994777,0.0004142756796725062,8.675978580874495e-05,-0.09979680246823033,-0.09543790658636538,0.7372408665569393,0.7543447035954542
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",3.240404653549194,0.015903520584106445,0.7104083079334117,0.9867918552997528,-613.2242968262278,-140.5447884711931,-425.1659490633783,-106.30372664987416,-0.08276427993930227,-0.02225125293490366,-0.0014129029720360608,0.00011021733816962138,-0.08462985982708618,-0.021252512994108953,0.7553206472247458,0.9868165313772298
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",2.4829190254211424,0.014202404022216796,0.7183520380404326,0.824259256484422,-628.8293263525559,-504.9540141466281,-469.8895967894456,-397.5704629147291,-0.09078080430910282,-0.07873427462770226,0.00032797829190928834,4.957761979735278e-05,-0.09385384438266844,-0.07942613941164316,0.7434536079664094,0.8245070527979358
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",2.51805739402771,0.01120758056640625,0.7186041042553819,0.8231981305328837,-628.6993566336722,-506.74100078357185,-469.99503391937725,-399.03838975666065,-0.09078122648058791,-0.07897465333439227,0.00024179835231761095,5.004058981188199e-05,-0.09387043638262134,-0.07971955205612222,0.7436700401113545,0.8234884464654192
"(('regressor activation', 'relu'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",0.37271924018859864,0.012206649780273438,0.7199947524792769,0.967213721949394,-606.3474496965849,-215.78336933873328,-427.95720281463764,-163.35773831736614,-0.08156403167467832,-0.034359358763414304,0.008396832531402786,-0.002150406645096719,-0.08455906148617441,-0.032631485681773265,0.7893705040058829,0.9695028110803683
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",1.0686045169830323,0.01110377311706543,0.7266738493773292,0.8740589072517955,-586.7633342076416,-425.6065358792479,-427.1536961171156,-339.58638648396754,-0.08641597402393757,-0.07127088740453323,-0.02798278418901632,-0.029465233124588014,-0.08544180062260684,-0.06783034538508773,0.8039306797990633,0.921326692619332
