GBM,fit_time,score_time,test_R2,test_RMSE,test_MAE,test_MAPE,test_Bias%,test_WAPE%,test_Pearson-R
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0), ('regressor reg_lambda', 4))",1.6528979937235515,0.04372588793436686,0.9054261290356865,-1617.8689225717862,-1148.3256731372303,-0.1456090431946492,-0.006809493053625292,-0.12393402420087281,0.9153339935367851
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0), ('regressor reg_lambda', 4))",3.5930667718251548,0.12912845611572266,0.9054261290356865,-1617.8689225717862,-1148.3256731372303,-0.1456090431946492,-0.006809493053625292,-0.12393402420087281,0.9153339935367851
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0), ('regressor reg_lambda', 4))",1.6226751804351807,0.04703021049499512,0.9054261290356865,-1617.8689225717862,-1148.3256731372303,-0.1456090431946492,-0.006809493053625292,-0.12393402420087281,0.9153339935367851
"(('regressor num_leaves', 16), ('regressor reg_alpha', 5), ('regressor reg_lambda', 4))",1.6778913338979085,0.0434121290842692,0.9054762261656361,-1617.7045737931596,-1152.8969341951204,-0.14631362865862096,-0.0067290423298975235,-0.12442249814745258,0.9154171892442103
"(('regressor num_leaves', 8), ('regressor reg_alpha', 5), ('regressor reg_lambda', 4))",1.6999681790669758,0.04473265012105306,0.9054762261656361,-1617.7045737931596,-1152.8969341951204,-0.14631362865862096,-0.0067290423298975235,-0.12442249814745258,0.9154171892442103
"(('regressor num_leaves', 32), ('regressor reg_alpha', 5), ('regressor reg_lambda', 4))",1.685166835784912,0.04985459645589193,0.9054762261656361,-1617.7045737931596,-1152.8969341951204,-0.14631362865862096,-0.0067290423298975235,-0.12442249814745258,0.9154171892442103
"(('regressor num_leaves', 64), ('regressor reg_alpha', 5), ('regressor reg_lambda', 4))",1.5848023096720378,0.048018852869669594,0.9054762261656361,-1617.7045737931596,-1152.8969341951204,-0.14631362865862096,-0.0067290423298975235,-0.12442249814745258,0.9154171892442103
"(('regressor num_leaves', 128), ('regressor reg_alpha', 5), ('regressor reg_lambda', 4))",1.6691936651865642,0.042414585749308266,0.9054762261656361,-1617.7045737931596,-1152.8969341951204,-0.14631362865862096,-0.0067290423298975235,-0.12442249814745258,0.9154171892442103
"(('regressor num_leaves', 4), ('regressor reg_alpha', 5), ('regressor reg_lambda', 4))",0.969009002049764,0.044855356216430664,0.9054762261656361,-1617.7045737931596,-1152.8969341951204,-0.14631362865862096,-0.0067290423298975235,-0.12442249814745258,0.9154171892442103
"(('regressor num_leaves', 512), ('regressor reg_alpha', 5), ('regressor reg_lambda', 4))",1.878722111384074,0.04437859853108724,0.9054762261656361,-1617.7045737931596,-1152.8969341951204,-0.14631362865862096,-0.0067290423298975235,-0.12442249814745258,0.9154171892442103
"(('regressor num_leaves', 256), ('regressor reg_alpha', 5), ('regressor reg_lambda', 4))",1.6826836268107097,0.0453340212504069,0.9054762261656361,-1617.7045737931596,-1152.8969341951204,-0.14631362865862096,-0.0067290423298975235,-0.12442249814745258,0.9154171892442103
"(('regressor num_leaves', 4), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",1.0566110610961914,0.04353205362955729,0.9054775430246185,-1617.6932437734697,-1152.890532951578,-0.1463130001486993,-0.006729141462570218,-0.12442183400530575,0.9154177156986619
"(('regressor num_leaves', 16), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",1.5086394151051838,0.04387036959330241,0.9054775430246185,-1617.6932437734697,-1152.890532951578,-0.1463130001486993,-0.006729141462570218,-0.12442183400530575,0.9154177156986619
"(('regressor num_leaves', 32), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",2.0517576535542807,0.04807329177856445,0.9054775430246185,-1617.6932437734697,-1152.890532951578,-0.1463130001486993,-0.006729141462570218,-0.12442183400530575,0.9154177156986619
"(('regressor num_leaves', 512), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",1.7292615572611492,0.046383937199910484,0.9054775430246185,-1617.6932437734697,-1152.890532951578,-0.1463130001486993,-0.006729141462570218,-0.12442183400530575,0.9154177156986619
"(('regressor num_leaves', 8), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",1.6837080319722493,0.045383453369140625,0.9054775430246185,-1617.6932437734697,-1152.890532951578,-0.1463130001486993,-0.006729141462570218,-0.12442183400530575,0.9154177156986619
"(('regressor num_leaves', 64), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",1.664504051208496,0.044905503590901695,0.9054775430246185,-1617.6932437734697,-1152.890532951578,-0.1463130001486993,-0.006729141462570218,-0.12442183400530575,0.9154177156986619
"(('regressor num_leaves', 256), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",1.7679269313812256,0.04524493217468262,0.9054775430246185,-1617.6932437734697,-1152.890532951578,-0.1463130001486993,-0.006729141462570218,-0.12442183400530575,0.9154177156986619
"(('regressor num_leaves', 128), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",1.874039649963379,0.04688874880472819,0.9054775430246185,-1617.6932437734697,-1152.890532951578,-0.1463130001486993,-0.006729141462570218,-0.12442183400530575,0.9154177156986619
"(('regressor num_leaves', 64), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",1.6171109676361084,0.044533888498942055,0.9056570059510843,-1616.1287574760145,-1149.1239547574432,-0.1458115760843907,-0.006543049824536645,-0.1240258509867214,0.9155414168307193
"(('regressor num_leaves', 16), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",1.7069478034973145,0.055574258168538414,0.9056570059510843,-1616.1287574760145,-1149.1239547574432,-0.1458115760843907,-0.006543049824536645,-0.1240258509867214,0.9155414168307193
"(('regressor num_leaves', 8), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",1.677065372467041,0.0465394655863444,0.9056570059510843,-1616.1287574760145,-1149.1239547574432,-0.1458115760843907,-0.006543049824536645,-0.1240258509867214,0.9155414168307193
"(('regressor num_leaves', 256), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",1.6629432837168376,0.04252219200134277,0.9056570059510843,-1616.1287574760145,-1149.1239547574432,-0.1458115760843907,-0.006543049824536645,-0.1240258509867214,0.9155414168307193
"(('regressor num_leaves', 512), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",1.6526438395182292,0.046639601389567055,0.9056570059510843,-1616.1287574760145,-1149.1239547574432,-0.1458115760843907,-0.006543049824536645,-0.1240258509867214,0.9155414168307193
"(('regressor num_leaves', 32), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",2.9169464111328125,0.0789174238840739,0.9056570059510843,-1616.1287574760145,-1149.1239547574432,-0.1458115760843907,-0.006543049824536645,-0.1240258509867214,0.9155414168307193
"(('regressor num_leaves', 4), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",1.1513100465138753,0.047746896743774414,0.9056570059510843,-1616.1287574760145,-1149.1239547574432,-0.1458115760843907,-0.006543049824536645,-0.1240258509867214,0.9155414168307193
"(('regressor num_leaves', 128), ('regressor reg_alpha', 3), ('regressor reg_lambda', 4))",1.4903226693471272,0.05006821950276693,0.9056570059510843,-1616.1287574760145,-1149.1239547574432,-0.1458115760843907,-0.006543049824536645,-0.1240258509867214,0.9155414168307193
"(('regressor num_leaves', 16), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",1.5879233678181965,0.059532721837361656,0.905658366189262,-1616.1171224960408,-1149.117058641609,-0.14581077942215484,-0.00654311209350236,-0.12402513204860525,0.9155419917630572
"(('regressor num_leaves', 64), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",1.6829679012298584,0.04283014933268229,0.905658366189262,-1616.1171224960408,-1149.117058641609,-0.14581077942215484,-0.00654311209350236,-0.12402513204860525,0.9155419917630572
"(('regressor num_leaves', 32), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",1.761307160059611,0.05585940678914388,0.905658366189262,-1616.1171224960408,-1149.117058641609,-0.14581077942215484,-0.00654311209350236,-0.12402513204860525,0.9155419917630572
"(('regressor num_leaves', 4), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",1.3158556620279949,0.04312324523925781,0.905658366189262,-1616.1171224960408,-1149.117058641609,-0.14581077942215484,-0.00654311209350236,-0.12402513204860525,0.9155419917630572
"(('regressor num_leaves', 512), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",1.9235397179921467,0.04733920097351074,0.905658366189262,-1616.1171224960408,-1149.117058641609,-0.14581077942215484,-0.00654311209350236,-0.12402513204860525,0.9155419917630572
"(('regressor num_leaves', 128), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",1.7404100100199382,0.05372333526611328,0.905658366189262,-1616.1171224960408,-1149.117058641609,-0.14581077942215484,-0.00654311209350236,-0.12402513204860525,0.9155419917630572
"(('regressor num_leaves', 256), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",1.5855210622151692,0.05120293299357096,0.905658366189262,-1616.1171224960408,-1149.117058641609,-0.14581077942215484,-0.00654311209350236,-0.12402513204860525,0.9155419917630572
"(('regressor num_leaves', 8), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",1.6633179982503254,0.04533267021179199,0.905658366189262,-1616.1171224960408,-1149.117058641609,-0.14581077942215484,-0.00654311209350236,-0.12402513204860525,0.9155419917630572
"(('regressor num_leaves', 16), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",1.6456568241119385,0.0504461924235026,0.905659730464046,-1616.1054463151113,-1149.1101315431429,-0.14580997872165077,-0.0065431740428257565,-0.12402440986238981,0.915542570535021
"(('regressor num_leaves', 512), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",1.7123771508534749,0.046869516372680664,0.905659730464046,-1616.1054463151113,-1149.1101315431429,-0.14580997872165077,-0.0065431740428257565,-0.12402440986238981,0.915542570535021
"(('regressor num_leaves', 128), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",1.4385231335957844,0.0455622673034668,0.905659730464046,-1616.1054463151113,-1149.1101315431429,-0.14580997872165077,-0.0065431740428257565,-0.12402440986238981,0.915542570535021
"(('regressor num_leaves', 64), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",1.4423829714457195,0.04437724749247233,0.905659730464046,-1616.1054463151113,-1149.1101315431429,-0.14580997872165077,-0.0065431740428257565,-0.12402440986238981,0.915542570535021
"(('regressor num_leaves', 4), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",1.2438836892445881,0.04686959584554037,0.905659730464046,-1616.1054463151113,-1149.1101315431429,-0.14580997872165077,-0.0065431740428257565,-0.12402440986238981,0.915542570535021
"(('regressor num_leaves', 32), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",1.4273104667663574,0.04338630040486654,0.905659730464046,-1616.1054463151113,-1149.1101315431429,-0.14580997872165077,-0.0065431740428257565,-0.12402440986238981,0.915542570535021
"(('regressor num_leaves', 256), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",1.6198794841766357,0.06550097465515137,0.905659730464046,-1616.1054463151113,-1149.1101315431429,-0.14580997872165077,-0.0065431740428257565,-0.12402440986238981,0.915542570535021
"(('regressor num_leaves', 8), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",1.4522248109181721,0.044460296630859375,0.905659730464046,-1616.1054463151113,-1149.1101315431429,-0.14580997872165077,-0.0065431740428257565,-0.12402440986238981,0.915542570535021
"(('regressor num_leaves', 64), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.1))",1.6248803933461506,0.04694962501525879,0.9070481672375731,-1607.316745325262,-1133.7272947608806,-0.14495785062553201,-0.010168403334265148,-0.1223374316782585,0.9160771584400607
"(('regressor num_leaves', 16), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.1))",1.3833194573720295,0.047043164571126304,0.9070481672375731,-1607.316745325262,-1133.7272947608806,-0.14495785062553201,-0.010168403334265148,-0.1223374316782585,0.9160771584400607
"(('regressor num_leaves', 256), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.1))",1.4621087710062664,0.04580426216125488,0.9070481672375731,-1607.316745325262,-1133.7272947608806,-0.14495785062553201,-0.010168403334265148,-0.1223374316782585,0.9160771584400607
"(('regressor num_leaves', 128), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.1))",1.7119406859079997,0.05017209053039551,0.9070481672375731,-1607.316745325262,-1133.7272947608806,-0.14495785062553201,-0.010168403334265148,-0.1223374316782585,0.9160771584400607
"(('regressor num_leaves', 512), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.1))",1.8727821509043376,0.0459442933400472,0.9070481672375731,-1607.316745325262,-1133.7272947608806,-0.14495785062553201,-0.010168403334265148,-0.1223374316782585,0.9160771584400607
"(('regressor num_leaves', 32), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.1))",2.6049909591674805,0.1084747314453125,0.9070481672375731,-1607.316745325262,-1133.7272947608806,-0.14495785062553201,-0.010168403334265148,-0.1223374316782585,0.9160771584400607
"(('regressor num_leaves', 4), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.1))",0.9356159369150797,0.04466931025187174,0.9070481672375731,-1607.316745325262,-1133.7272947608806,-0.14495785062553201,-0.010168403334265148,-0.1223374316782585,0.9160771584400607
"(('regressor num_leaves', 8), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.1))",1.5941463311513264,0.046586036682128906,0.9070481672375731,-1607.316745325262,-1133.7272947608806,-0.14495785062553201,-0.010168403334265148,-0.1223374316782585,0.9160771584400607
"(('regressor num_leaves', 256), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.1))",1.7537976106007893,0.0519261360168457,0.9070494656454121,-1607.3054895200264,-1133.7208168395712,-0.1449566658606283,-0.010168350493907675,-0.1223367461296707,0.916077855197738
"(('regressor num_leaves', 4), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.1))",1.007283608118693,0.04824582735697428,0.9070494656454121,-1607.3054895200264,-1133.7208168395712,-0.1449566658606283,-0.010168350493907675,-0.1223367461296707,0.916077855197738
"(('regressor num_leaves', 8), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.1))",1.4559253851572673,0.05839618047078451,0.9070494656454121,-1607.3054895200264,-1133.7208168395712,-0.1449566658606283,-0.010168350493907675,-0.1223367461296707,0.916077855197738
"(('regressor num_leaves', 16), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.1))",1.5391322771708171,0.05106925964355469,0.9070494656454121,-1607.3054895200264,-1133.7208168395712,-0.1449566658606283,-0.010168350493907675,-0.1223367461296707,0.916077855197738
"(('regressor num_leaves', 512), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.1))",1.9483124415079753,0.04587165514628092,0.9070494656454121,-1607.3054895200264,-1133.7208168395712,-0.1449566658606283,-0.010168350493907675,-0.1223367461296707,0.916077855197738
"(('regressor num_leaves', 128), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.1))",1.7742393016815186,0.05772233009338379,0.9070494656454121,-1607.3054895200264,-1133.7208168395712,-0.1449566658606283,-0.010168350493907675,-0.1223367461296707,0.916077855197738
"(('regressor num_leaves', 32), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.1))",1.6413694222768147,0.04267525672912598,0.9070494656454121,-1607.3054895200264,-1133.7208168395712,-0.1449566658606283,-0.010168350493907675,-0.1223367461296707,0.916077855197738
"(('regressor num_leaves', 64), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.1))",1.6010268529256184,0.04652674992879232,0.9070494656454121,-1607.3054895200264,-1133.7208168395712,-0.1449566658606283,-0.010168350493907675,-0.1223367461296707,0.916077855197738
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.1))",1.7514009475708008,0.04419851303100586,0.9070501151184459,-1607.2998589763513,-1133.7175755132805,-0.14495607311419115,-0.010168324032382027,-0.12233640310752995,0.9160782038274503
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.1))",1.1282007694244385,0.044910828272501625,0.9070501151184459,-1607.2998589763513,-1133.7175755132805,-0.14495607311419115,-0.010168324032382027,-0.12233640310752995,0.9160782038274503
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.1))",1.4681061108907063,0.04053004582722982,0.9070501151184459,-1607.2998589763513,-1133.7175755132805,-0.14495607311419115,-0.010168324032382027,-0.12233640310752995,0.9160782038274503
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.1))",1.4215866724650066,0.057724714279174805,0.9070501151184459,-1607.2998589763513,-1133.7175755132805,-0.14495607311419115,-0.010168324032382027,-0.12233640310752995,0.9160782038274503
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.1))",5.626928488413493,0.0541070302327474,0.9070501151184459,-1607.2998589763513,-1133.7175755132805,-0.14495607311419115,-0.010168324032382027,-0.12233640310752995,0.9160782038274503
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.1))",1.9314529101053874,0.04447650909423828,0.9070501151184459,-1607.2998589763513,-1133.7175755132805,-0.14495607311419115,-0.010168324032382027,-0.12233640310752995,0.9160782038274503
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.1))",1.5883215268452961,0.046420017878214516,0.9070501151184459,-1607.2998589763513,-1133.7175755132805,-0.14495607311419115,-0.010168324032382027,-0.12233640310752995,0.9160782038274503
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.1))",1.7079790433247883,0.04654200871785482,0.9070501151184459,-1607.2998589763513,-1133.7175755132805,-0.14495607311419115,-0.010168324032382027,-0.12233640310752995,0.9160782038274503
"(('regressor num_leaves', 4), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.1))",1.1070948441823323,0.04833714167277018,0.9072414345742151,-1605.2174019452766,-1131.0032907936964,-0.1451127475893146,-0.010438798708511795,-0.12207287424967676,0.9157675552952699
"(('regressor num_leaves', 512), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.1))",1.8555058638254802,0.04291208585103353,0.9072414345742151,-1605.2174019452766,-1131.0032907936964,-0.1451127475893146,-0.010438798708511795,-0.12207287424967676,0.9157675552952699
"(('regressor num_leaves', 32), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.1))",1.6998732089996338,0.04924217859903971,0.9072414345742151,-1605.2174019452766,-1131.0032907936964,-0.1451127475893146,-0.010438798708511795,-0.12207287424967676,0.9157675552952699
"(('regressor num_leaves', 256), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.1))",1.6002238591512044,0.04219301541646322,0.9072414345742151,-1605.2174019452766,-1131.0032907936964,-0.1451127475893146,-0.010438798708511795,-0.12207287424967676,0.9157675552952699
"(('regressor num_leaves', 128), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.1))",1.6821783383687336,0.04387871424357096,0.9072414345742151,-1605.2174019452766,-1131.0032907936964,-0.1451127475893146,-0.010438798708511795,-0.12207287424967676,0.9157675552952699
"(('regressor num_leaves', 16), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.1))",1.7062307198842366,0.04587229092915853,0.9072414345742151,-1605.2174019452766,-1131.0032907936964,-0.1451127475893146,-0.010438798708511795,-0.12207287424967676,0.9157675552952699
"(('regressor num_leaves', 8), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.1))",1.5389127731323242,0.04634412129720052,0.9072414345742151,-1605.2174019452766,-1131.0032907936964,-0.1451127475893146,-0.010438798708511795,-0.12207287424967676,0.9157675552952699
"(('regressor num_leaves', 64), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.1))",1.4158186117808025,0.0427102247873942,0.9072414345742151,-1605.2174019452766,-1131.0032907936964,-0.1451127475893146,-0.010438798708511795,-0.12207287424967676,0.9157675552952699
"(('regressor num_leaves', 128), ('regressor reg_alpha', 3), ('regressor reg_lambda', 5))",1.5088198979695637,0.0485381285349528,0.9072718379430511,-1604.538070739977,-1140.2560606951236,-0.14610941025075921,-0.009842531132014687,-0.12305184094759136,0.9182393773558353
"(('regressor num_leaves', 64), ('regressor reg_alpha', 3), ('regressor reg_lambda', 5))",1.6647044817606609,0.044716596603393555,0.9072718379430511,-1604.538070739977,-1140.2560606951236,-0.14610941025075921,-0.009842531132014687,-0.12305184094759136,0.9182393773558353
"(('regressor num_leaves', 16), ('regressor reg_alpha', 3), ('regressor reg_lambda', 5))",1.6181946595509846,0.04332264264424642,0.9072718379430511,-1604.538070739977,-1140.2560606951236,-0.14610941025075921,-0.009842531132014687,-0.12305184094759136,0.9182393773558353
"(('regressor num_leaves', 4), ('regressor reg_alpha', 3), ('regressor reg_lambda', 5))",1.0187713305155437,0.045061985651652016,0.9072718379430511,-1604.538070739977,-1140.2560606951236,-0.14610941025075921,-0.009842531132014687,-0.12305184094759136,0.9182393773558353
"(('regressor num_leaves', 32), ('regressor reg_alpha', 3), ('regressor reg_lambda', 5))",3.3213631312052407,0.06957205136617024,0.9072718379430511,-1604.538070739977,-1140.2560606951236,-0.14610941025075921,-0.009842531132014687,-0.12305184094759136,0.9182393773558353
"(('regressor num_leaves', 256), ('regressor reg_alpha', 3), ('regressor reg_lambda', 5))",1.4457879861195881,0.0601201057434082,0.9072718379430511,-1604.538070739977,-1140.2560606951236,-0.14610941025075921,-0.009842531132014687,-0.12305184094759136,0.9182393773558353
"(('regressor num_leaves', 512), ('regressor reg_alpha', 3), ('regressor reg_lambda', 5))",1.6190913518269856,0.04386019706726074,0.9072718379430511,-1604.538070739977,-1140.2560606951236,-0.14610941025075921,-0.009842531132014687,-0.12305184094759136,0.9182393773558353
"(('regressor num_leaves', 8), ('regressor reg_alpha', 3), ('regressor reg_lambda', 5))",1.639452377955119,0.04774626096089681,0.9072718379430511,-1604.538070739977,-1140.2560606951236,-0.14610941025075921,-0.009842531132014687,-0.12305184094759136,0.9182393773558353
"(('regressor num_leaves', 16), ('regressor reg_alpha', 2), ('regressor reg_lambda', 5))",1.6395951906840007,0.04367494583129883,0.9072732776222411,-1604.525889649991,-1140.2483375428908,-0.14610840777346887,-0.009842528715485481,-0.12305102627968993,0.9182399974525595
"(('regressor num_leaves', 4), ('regressor reg_alpha', 2), ('regressor reg_lambda', 5))",1.210481882095337,0.04505109786987305,0.9072732776222411,-1604.525889649991,-1140.2483375428908,-0.14610840777346887,-0.009842528715485481,-0.12305102627968993,0.9182399974525595
"(('regressor num_leaves', 512), ('regressor reg_alpha', 2), ('regressor reg_lambda', 5))",1.6743977864583333,0.060975233713785805,0.9072732776222411,-1604.525889649991,-1140.2483375428908,-0.14610840777346887,-0.009842528715485481,-0.12305102627968993,0.9182399974525595
"(('regressor num_leaves', 64), ('regressor reg_alpha', 2), ('regressor reg_lambda', 5))",1.4062615235646565,0.04505038261413574,0.9072732776222411,-1604.525889649991,-1140.2483375428908,-0.14610840777346887,-0.009842528715485481,-0.12305102627968993,0.9182399974525595
"(('regressor num_leaves', 256), ('regressor reg_alpha', 2), ('regressor reg_lambda', 5))",1.7546524206797283,0.044859091440836586,0.9072732776222411,-1604.525889649991,-1140.2483375428908,-0.14610840777346887,-0.009842528715485481,-0.12305102627968993,0.9182399974525595
"(('regressor num_leaves', 8), ('regressor reg_alpha', 2), ('regressor reg_lambda', 5))",1.5785675048828125,0.05939110120137533,0.9072732776222411,-1604.525889649991,-1140.2483375428908,-0.14610840777346887,-0.009842528715485481,-0.12305102627968993,0.9182399974525595
"(('regressor num_leaves', 32), ('regressor reg_alpha', 2), ('regressor reg_lambda', 5))",1.76737380027771,0.04434617360432943,0.9072732776222411,-1604.525889649991,-1140.2483375428908,-0.14610840777346887,-0.009842528715485481,-0.12305102627968993,0.9182399974525595
"(('regressor num_leaves', 128), ('regressor reg_alpha', 2), ('regressor reg_lambda', 5))",1.7731839815775554,0.05138754844665527,0.9072732776222411,-1604.525889649991,-1140.2483375428908,-0.14610840777346887,-0.009842528715485481,-0.12305102627968993,0.9182399974525595
"(('regressor num_leaves', 256), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.1))",1.7130004564921062,0.047045389811197914,0.9072749094870701,-1605.1228130876832,-1132.0113717963638,-0.14473190934415583,-0.010121797803537684,-0.12215768232869571,0.9163288640165025
"(('regressor num_leaves', 128), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.1))",2.1285879611968994,0.04448088010152181,0.9072749094870701,-1605.1228130876832,-1132.0113717963638,-0.14473190934415583,-0.010121797803537684,-0.12215768232869571,0.9163288640165025
"(('regressor num_leaves', 8), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.1))",1.6596633593241374,0.044716199239095054,0.9072749094870701,-1605.1228130876832,-1132.0113717963638,-0.14473190934415583,-0.010121797803537684,-0.12215768232869571,0.9163288640165025
"(('regressor num_leaves', 16), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.1))",1.73155943552653,0.04132231076558431,0.9072749094870701,-1605.1228130876832,-1132.0113717963638,-0.14473190934415583,-0.010121797803537684,-0.12215768232869571,0.9163288640165025
"(('regressor num_leaves', 32), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.1))",1.8387444814046223,0.048534790674845375,0.9072749094870701,-1605.1228130876832,-1132.0113717963638,-0.14473190934415583,-0.010121797803537684,-0.12215768232869571,0.9163288640165025
"(('regressor num_leaves', 64), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.1))",1.5816288789113362,0.043388923009236656,0.9072749094870701,-1605.1228130876832,-1132.0113717963638,-0.14473190934415583,-0.010121797803537684,-0.12215768232869571,0.9163288640165025
"(('regressor num_leaves', 512), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.1))",1.7480352719624836,0.04637956619262695,0.9072749094870701,-1605.1228130876832,-1132.0113717963638,-0.14473190934415583,-0.010121797803537684,-0.12215768232869571,0.9163288640165025
"(('regressor num_leaves', 4), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.1))",1.0836426417032878,0.05793881416320801,0.9072749094870701,-1605.1228130876832,-1132.0113717963638,-0.14473190934415583,-0.010121797803537684,-0.12215768232869571,0.9163288640165025
"(('regressor num_leaves', 128), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.1))",1.6252392133076985,0.04634507497151693,0.907276197615818,-1605.1116525896362,-1132.0046564593224,-0.1447306851482805,-0.010121709247070466,-0.12215697189495837,0.9163295495568246
"(('regressor num_leaves', 16), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.1))",1.6708483695983887,0.0495295524597168,0.907276197615818,-1605.1116525896362,-1132.0046564593224,-0.1447306851482805,-0.010121709247070466,-0.12215697189495837,0.9163295495568246
"(('regressor num_leaves', 64), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.1))",1.7283910115559895,0.04572232564290365,0.907276197615818,-1605.1116525896362,-1132.0046564593224,-0.1447306851482805,-0.010121709247070466,-0.12215697189495837,0.9163295495568246
"(('regressor num_leaves', 512), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.1))",1.7408754030863445,0.044862985610961914,0.907276197615818,-1605.1116525896362,-1132.0046564593224,-0.1447306851482805,-0.010121709247070466,-0.12215697189495837,0.9163295495568246
"(('regressor num_leaves', 8), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.1))",1.7457168896993,0.04353960355122884,0.907276197615818,-1605.1116525896362,-1132.0046564593224,-0.1447306851482805,-0.010121709247070466,-0.12215697189495837,0.9163295495568246
"(('regressor num_leaves', 4), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.1))",1.047746976216634,0.045720815658569336,0.907276197615818,-1605.1116525896362,-1132.0046564593224,-0.1447306851482805,-0.010121709247070466,-0.12215697189495837,0.9163295495568246
