ANN,fit_time,score_time,test_R2,train_R2,test_RMSE,train_RMSE,test_MAE,train_MAE,test_MAPE,train_MAPE,test_Bias%,train_Bias%,test_WAPE%,train_WAPE%,test_Pearson-R,train_Pearson-R
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",3.6325738430023193,0.06304399172465007,-0.017490242299988745,-7.398271075416869e-05,-5338.241048636856,-5310.138400034718,-4449.352030677314,-4411.34344512712,-0.777450456574968,-0.7712309955928239,0.005513825919717326,0.009333541910652632,-0.4780438561286197,-0.473406260424287,0.8692982500956464,0.8713237333797851
"(('regressor activation', 'logistic'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.6544615427652994,0.040201822916666664,0.3381569834102734,0.33287179443573234,-3870.1678929040536,-3837.291451901256,-2937.4025194374644,-2871.5957791574115,-0.4109765279052013,-0.3524493659240299,0.12862777745542017,0.14319147120513134,-0.31956040105056965,-0.3053410198823269,0.5326328633573266,0.5513288266147646
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",1.1241301695505779,0.04939405123392741,0.5934790752660736,0.665738764209049,-3279.2869552234574,-2803.2117968844705,-2499.0284834118474,-2231.527508250035,-0.33957770299028783,-0.3434829005619986,-0.05548408552233363,-0.03735952277216096,-0.26986584453779444,-0.23931970783737125,0.625208864587024,0.6775539631932883
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",0.9906547864278158,0.047518014907836914,0.7248761288745751,0.7632466840141406,-2631.912818293529,-2255.208831886015,-2050.3190988853707,-1703.6598311984442,-0.28209037871874004,-0.2775993469113034,-0.01055750819240152,-0.013625580663936333,-0.2172950227693109,-0.18473062198983517,0.7454531782486343,0.7794214391867248
"(('regressor activation', 'relu'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'adam'), ('regressor tol', 1e-05))",3.1244146823883057,0.05051827430725098,0.7489428654184103,0.8225102872991804,-2585.5462912343723,-1674.8879261166287,-1875.9497132396043,-1331.4174337276283,-0.24967713250729387,-0.25669331347895535,0.08699806985515411,0.11059119307750183,-0.19911377896236604,-0.14496500849910857,0.8482826187011412,0.9403050644783989
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",2.9037776788075766,0.041860342025756836,0.7621212372752982,0.9999974707798822,-2544.4671661132043,-8.139100780808993,-1667.2982640554694,-4.795340791048971,-0.1745117471834993,-0.0009271769053979644,-0.05695141523825017,-5.053282800819117e-06,-0.17892144801486523,-0.0005164019021329925,0.8173177378815347,0.9999974755041655
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",2.696502606074015,0.04387315114339193,0.7621212372752982,0.9999974707798822,-2544.4671661132043,-8.139100780808993,-1667.2982640554694,-4.795340791048971,-0.1745117471834993,-0.0009271769053979644,-0.05695141523825017,-5.053282800819117e-06,-0.17892144801486523,-0.0005164019021329925,0.8173177378815347,0.9999974755041655
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",2.8877628644307456,0.06805308659871419,0.7621212372752982,0.9999974707798822,-2544.4671661132043,-8.139100780808993,-1667.2982640554694,-4.795340791048971,-0.1745117471834993,-0.0009271769053979644,-0.05695141523825017,-5.053282800819117e-06,-0.17892144801486523,-0.0005164019021329925,0.8173177378815347,0.9999974755041655
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",19.697301546732586,0.05485391616821289,0.7909986183971626,0.9999922200636954,-2417.5998653510505,-14.796540864399086,-1663.3086928642372,-10.569871638071026,-0.1981468985901378,-0.001988006879488601,-0.06620207378421254,-1.984469805092324e-06,-0.17811514390642005,-0.0011331849605823038,0.8385769475182742,0.9999922242475342
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",19.536394198735554,0.04334251085917155,0.7909986183971626,0.9999922200636954,-2417.5998653510505,-14.796540864399086,-1663.3086928642372,-10.569871638071026,-0.1981468985901378,-0.001988006879488601,-0.06620207378421254,-1.984469805092324e-06,-0.17811514390642005,-0.0011331849605823038,0.8385769475182742,0.9999922242475342
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",20.00958244005839,0.040331363677978516,0.7909986183971626,0.9999922200636954,-2417.5998653510505,-14.796540864399086,-1663.3086928642372,-10.569871638071026,-0.1981468985901378,-0.001988006879488601,-0.06620207378421254,-1.984469805092324e-06,-0.17811514390642005,-0.0011331849605823038,0.8385769475182742,0.9999922242475342
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",5.6884706020355225,0.04792014757792155,0.8019694784060573,0.9999993397515553,-2345.9078415493445,-4.187875963077594,-1505.9892699030925,-2.75269760244571,-0.17163947668569576,-0.00045641180787993904,-0.04942908732390233,-8.834348638390234e-06,-0.16106806748240243,-0.00029442546513469315,0.8449638440379492,0.9999993426383322
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",5.850921551386516,0.0500632127126058,0.8019694784060573,0.9999993397515553,-2345.9078415493445,-4.187875963077594,-1505.9892699030925,-2.75269760244571,-0.17163947668569576,-0.00045641180787993904,-0.04942908732390233,-8.834348638390234e-06,-0.16106806748240243,-0.00029442546513469315,0.8449638440379492,0.9999993426383322
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",5.610966602961223,0.04206093152364095,0.8019694784060573,0.9999993397515553,-2345.9078415493445,-4.187875963077594,-1505.9892699030925,-2.75269760244571,-0.17163947668569576,-0.00045641180787993904,-0.04942908732390233,-8.834348638390234e-06,-0.16106806748240243,-0.00029442546513469315,0.8449638440379492,0.9999993426383322
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",68.1519386768341,0.050018866856892906,0.8049430821431192,0.999980601973922,-2322.8298170557805,-22.515267529422744,-1522.2831003098718,-16.516579716640578,-0.17292652962577504,-0.003092240793085661,-0.028889474456284505,-4.10092899238325e-05,-0.16272113646634245,-0.0017603369354754095,0.8388130270702708,0.9999806237333781
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",67.60348868370056,0.051196018854777016,0.8049430821431192,0.999980601973922,-2322.8298170557805,-22.515267529422744,-1522.2831003098718,-16.516579716640578,-0.17292652962577504,-0.003092240793085661,-0.028889474456284505,-4.10092899238325e-05,-0.16272113646634245,-0.0017603369354754095,0.8388130270702708,0.9999806237333781
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",69.14290769894917,0.04905168215433756,0.8049430821431192,0.999980601973922,-2322.8298170557805,-22.515267529422744,-1522.2831003098718,-16.516579716640578,-0.17292652962577504,-0.003092240793085661,-0.028889474456284505,-4.10092899238325e-05,-0.16272113646634245,-0.0017603369354754095,0.8388130270702708,0.9999806237333781
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",11.484318176905314,0.04467940330505371,0.8218539370488097,0.9999922920081209,-2234.2809102272254,-14.62342786171721,-1428.1281010026057,-9.748110020827186,-0.1536558875333599,-0.0017130493377347613,-0.028962914914724136,-9.221762070230532e-07,-0.15416402207521976,-0.0010456144665466885,0.851270860083054,0.9999922979445892
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",11.500734408696493,0.05294942855834961,0.8218539370488097,0.9999922920081209,-2234.2809102272254,-14.62342786171721,-1428.1281010026057,-9.748110020827186,-0.1536558875333599,-0.0017130493377347613,-0.028962914914724136,-9.221762070230532e-07,-0.15416402207521976,-0.0010456144665466885,0.851270860083054,0.9999922979445892
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",12.068478663762411,0.042722860972086586,0.8218539370488097,0.9999922920081209,-2234.2809102272254,-14.62342786171721,-1428.1281010026057,-9.748110020827186,-0.1536558875333599,-0.0017130493377347613,-0.028962914914724136,-9.221762070230532e-07,-0.15416402207521976,-0.0010456144665466885,0.851270860083054,0.9999922979445892
